video_id,channel_id,channel_name,published_date,video_title,video_description,likes,views,comment_count,category,subscribers,duration
vm8LKwyuLCo,UCE_dkCIlyCsBu1YH2MM9iZQ,Zila Education Official,2022-11-07 05:00:27+00:00,Buổi 5: 학교 Trường học (P1) - TIẾNG HÀN TỔNG HỢP SƠ CẤP 1 | Zila Education,"Buổi 5: 학교 Trường học (P1)
Tiếng Hàn Tổng Hợp (Sơ cấp 1) dành cho người bắt đầu. 

00:00 - Mở đầu
00:17 - Từ vựng
11:46 - Ngữ pháp
31:55 - Kết

➡️ Chào mừng các bạn đến với chuỗi series học tiếng Hàn MIỄN PHÍ cùng Zila Education. Sau khi học xong bài 1 cùng cô Chánh thì tiếp theo chúng ta cùng đến với bài 2 với chủ đề 학교- Trường học.

➡️ Đây là chủ đề rất quen thuộc với các bạn học sinh đúng không nào? Ở bài 2 này chúng ta sẽ được học những từ vựng liên quan đến nơi chốn. Và những ngữ pháp 여기/거기/저기, 이것/그것/저것, 이/가 cũng được cô Chánh giới thiệu chi tiết. Nào, let's go~ 

📝 Tham gia vào Group học tiếng Hàn CHINH PHỤC TIẾNG HÀN để trao đổi và học tiếng Hàn cùng nhau: https://www.facebook.com/groups/912265076387540 
🔗 Lịch khai giảng các lớp học tiếng Hàn Online tại Zila: https://www.zila.com.vn/hoc-tieng-han-online

-------- 
𝐙𝐈𝐋𝐀 𝐄𝐃𝐔𝐂𝐀𝐓𝐈𝐎𝐍
DU HỌC HÀN QUỐC DẪN ĐẦU 
Hotline 1: 0969.120.127 (Zalo) 
Hotline 2: 0909.120.127 (Zalo) 
Website: https://www.zila.com.vn/ 
Facebook: https://www.facebook.com/duhochanquocZila 
#hoctienghan #tienghansocap #ZilaEducation",11,380,0,27,1460,2017
4zYfww1srgk,UCE_dkCIlyCsBu1YH2MM9iZQ,Zila Education Official,2022-01-18 12:45:00+00:00,Lộ trình 30 ngày cải thiện GIAO TIẾP TIẾNG HÀN thêm tự tin  - Du học Hàn Quốc cùng Zila (Vietsub),"Giao tiếp (nói) là một kỹ năng không hề dễ dàng gì đối với người học ngoại ngữ, trong đó có tiếng Hàn. Nhiều bạn giỏi các kỹ năng nghe, đọc, viết nhưng lại sợ giao tiếp? Vậy thì giao tiếp tiếng Hàn có khó không? Làm sao để giao tiếp tốt? Đừng bỏ lỡ video này cùng với lộ trình 30 ngày để giao tiếp tiếng Hàn tự tin hơn nhé 🥰

👉 Khóa học tiếng Hàn online mọi cấp độ: https://www.zila.com.vn/hoc-tieng-han-online
🔖 Thông tin về lớp tiếng Hàn online miễn phí 0 đồng tại Zila: https://www.topik.edu.vn/hoc-tieng-han-mien-phi 

00:00 - Mở đầu
01:13 - Xác định nguyên nhân sợ giao tiếp tiếng Hàn
02:30 - Vạch ra các phương pháp khắc phục
03:52 - Chọn giáo trình, tài liệu phù hợp
04:48 - Tìm bạn đồng hành
05:13 - Lộ trình cải thiện giao tiếp tiếng Hàn trong 30 ngày
06:24 - Xây dựng thói quen học & luyện nói mỗi ngày
07:13 - Kết

--------
𝐙𝐈𝐋𝐀 𝐄𝐃𝐔𝐂𝐀𝐓𝐈𝐎𝐍 - DU HỌC HÀN QUỐC DẪN ĐẦU
Hotline 1: 0969.120.127 (Zalo)
Hotline 2: 0909.120.127 (Zalo)
Website: https://www.zila.com.vn/
​Facebook: https://www.facebook.com/duhochanquocZila

--------
Music:
🎼 마법일지도 몰라 - 샛별: https://youtu.be/tF1uqkMdI_o
🎼 Your Life - 샛별: https://youtu.be/KoI0mrLznzY

#ZilaEducation #duhochanquoc #hoctienghan",17,370,12,27,1460,460
#NAME?,UCE_dkCIlyCsBu1YH2MM9iZQ,Zila Education Official,2022-05-21 12:30:00+00:00,TOPIK là gì? Cách luyện thi TOPIK hiệu quả? - Du học Hàn Quốc cùng Zila (Vietsub),"TOPIK là gì? TOPIK có bao nhiêu cấp độ? Làm thế nào để đạt được TOPIK 6?... Rất nhiều câu hỏi được đặt ratrong quá trình học tiếng Hàn. Và trong video này, ZILA sẽ giải đáp hết mọi câu hỏi liên quan đến TOPIK - tên gọi của Kỳ thi Năng lực tiếng Hàn được tổ chức hằng năm!

👉 Khóa học tiếng Hàn online mọi cấp độ: https://www.zila.com.vn/hoc-tieng-han-online
👉 Thông tin về lớp tiếng Hàn online miễn phí 0 đồng tại Zila: https://www.zila.com.vn/hoc-tieng-han-mien-phi
🔖 Đăng ký tham gia ""TƯ VẤN DU HỌC HÀN QUỐC ONLINE 1:1"" hoàn toàn miễn phí: https://forms.gle/W5WMJKT7XqjhfMeY7
🔖 Cập nhật lịch thi TOPIK [MỚI NHẤT]: https://www.zila.com.vn/lich-thi-topik
🔖 Những đầu sách luyện thi TOPIK giúp đạt điểm cao: https://www.zila.com.vn/sach-tieng-han-luyen-thi-topik.html

00:00 - Mở đầu
01:03 - TOPIK là gì? Đối tượng thi TOPIK?
02:41 - Các cấp độ trong đề thi TOPIK
03:17 - Cấu trúc đề thi TOPIK & Cách tính điểm
04:41 - Cách thức đăng ký thi TOPIK
06:28 - Những điều cần làm trước khi thi TOPIK
08:21 - Kết

--------
𝐙𝐈𝐋𝐀 𝐄𝐃𝐔𝐂𝐀𝐓𝐈𝐎𝐍 - DU HỌC HÀN QUỐC DẪN ĐẦU
Hotline 1: 0969.120.127 (Zalo)
Hotline 2: 0909.120.127 (Zalo)
Website: https://www.zila.com.vn/
​Facebook: https://www.facebook.com/duhochanquocZila

--------
Music:
🎼 Dear My Diary - 샛별: https://youtu.be/L6G5R1b8tFc
🎼 Candy Town - 샛별: https://youtu.be/znz8UjNKCPk

#ZilaEducation #duhochanquoc #hoctienghan",15,1027,0,27,1460,530
7D0qdtRr6mg,UCE_dkCIlyCsBu1YH2MM9iZQ,Zila Education Official,2022-10-24 09:00:06+00:00,ĐIỀU KIỆN SỨC KHỎE ĐI DU HỌC HÀN QUỐC | Du học Hàn Quốc cùng Zila,"Một trong những điều kiện bắt buộc khi du học Hàn Quốc là Điều kiện sức khỏe. Vậy chúng ta phải đạt những điều kiện sức khỏe nào mới có thể du học Hàn Quốc nhỉ? Zila sẽ giải đáp mọi thắc mắc cho bạn ở video này!

0:00 - Mở đầu 
0:20 - Điều kiện sức khỏe du học Hàn Quốc bao gồm những gì?
0:39 - Những loại bệnh không được nhận cảnh Hàn Quốc

⚠️ Sức khỏe là điều kiện BẮT BUỘC khi đi du học Hàn Quốc. Nếu sức khỏe không đủ đáp ứng điều kiện sẽ không thể du học Hàn Quốc.

❌ Những loại bệnh không được nhập cảnh tại Hàn Quốc:
- Bệnh truyền nhiễm
- Bệnh lao phổi
(Bệnh viêm gan B có thể được chấp nhận nhập cảnh nhưng có một số trường ĐH không cho sinh viên bị nhiễm viêm gan B ở trong KTX)

Ngoài những tiêu chí trên thì các bạn phải chủ động rèn luyện sức khỏe để có thể nhanh chóng làm quen với môi trường học tập và sinh sống tại Hàn Quốc.

🔗 Inbox ngay cho Zila để được tư vấn du học Hàn Quốc: m.me/duhochanquocZila

🔖 Điều kiện sức khỏe đi du học Hàn Quốc: https://www.zila.com.vn/kham-suc-khoe-di-du-hoc-han-quoc.html
🔖 Điều kiện và Lộ trình du học Hàn Quốc mới nhất tại Zila: https://www.zila.com.vn/lo-trinh-du-hoc-han-quoc.html 
📝 Đăng ký tư vấn du học Hàn Quốc Online 1:1 MIỄN PHÍ 100%: https://www.zila.com.vn/tu-van-du-hoc-han-quoc-online.html 

--------
𝐙𝐈𝐋𝐀 𝐄𝐃𝐔𝐂𝐀𝐓𝐈𝐎𝐍 - DU HỌC HÀN QUỐC DẪN ĐẦU 
Hotline 1: 0969.120.127 (Zalo) 
Hotline 2: 0909.120.127 (Zalo) 
Website: https://www.zila.com.vn/ 
Facebook: https://www.facebook.com/duhochanquocZila 
#duhochanquoc #tuvanduhochanquocuytin #ZilaEducation",5,203,0,27,1460,136
YZpzbyNw_sQ,UC7BBBPge1-mYoh0KL4zI6YQ,Nhân Việt Media & Education,2023-02-15 15:55:10+00:00,Tút Reset Tiền Về 0 Facebook Với Thẻ MB -  Nhớ Khóa Thẻ Nhé,"Tút Reset Tiền Về 0 Facebook Với Thẻ MB -  Nhớ Khóa Thẻ Nhé
Tham gia làm hội viên của kênh này để được hưởng đặc quyền:
https://www.youtube.com/channel/UC7BBBPge1-mYoh0KL4zI6YQ/join
Bản quyền thuộc: Nhân Việt Media & Education
--------------------------------------------
CÔNG TY TNHH TRUYỀN THÔNG & GIÁO DỤC NHÂN VIỆT

Trụ sở Hải Phòng: 20/222 Phố Trung Lăng - Khu 4 Thị Trấn Tiên Lãng - Huyện Tiên Lãng - Hải Phòng

Chi nhánh Hà Nội: 116 Thịnh Hào 1, Phường Hàng Bột, Quận Đống Đa,  TP. Hà Nội

Hotline: 0964 639 819

Email: cskh@nhanvietmedia.edu.vn

Website: http://nhanvietmedia.com

Website: http://nhanvietmedia.edu.vn
----------------------------------------------------------
nhan viet media su tam,nhan viet media,nhanvietmedia,nhanvietmedia.com,nhanvietmedia.edu.vn,nhân việt,công ty tnhh truyền thông & giáo dục nhân việt,Xóa Nợ Cách Làm Với Thẻ MB,Tút Reset Tiền Về 0 Facebook Với Thẻ MB - Nhớ Khóa Thẻ Nhé,xóa nợ facebook,tút rest tiền về 0 facebook,cách làm xóa nợ facebook mới,xóa nợ facebook mới,cách xóa nợ,tút reset tiền nợ facebook,tút xóa nợ facebook,cách xóa nợ facebook mới nhất,xóa nợ facebook như nào,xóa nợ face",143,13518,40,22,15800,161
TEn5ElPsQUU,UC7BBBPge1-mYoh0KL4zI6YQ,Nhân Việt Media & Education,2022-11-18 14:10:06+00:00,Link Kháng 273 Mới Kháng Treo Auto Về.,"Link Kháng 273 Mới Kháng Treo Auto Về.
Link Tổng hợp các link kháng: https://www.nhanvietmedia.edu.vn/tin-tuc/tong-hop-cac-link-khang-va-cach-khang-tai-san-facebook.html
Tham gia làm hội viên của kênh này để được hưởng đặc quyền:
https://www.youtube.com/channel/UC7BBBPge1-mYoh0KL4zI6YQ/join
Bản quyền thuộc: Nhân Việt Media & Education
--------------------------------------------
CÔNG TY TNHH TRUYỀN THÔNG & GIÁO DỤC NHÂN VIỆT

Trụ sở Hải Phòng: 20/22 Phố Trung Lăng - Khu 4 Thị Trấn Tiên Lãng - Huyện Tiên Lãng - Hải Phòng

Chi nhánh Hà Nội: 116 Thịnh Hào 1, Phường Hàng Bột, Quận Đống Đa,  TP. Hà Nội

Hotline: 0964 639 819

Email: cskh@nhanvietmedia.edu.vn

Website: http://nhanvietmedia.com

Website: http://nhanvietmedia.edu.vn
----------------------------------------------------------
nhan viet media su tam,nhan viet media,nhanvietmedia,nhanvietmedia.com,nhanvietmedia.edu.vn,nhân việt,công ty tnhh truyền thông & giáo dục nhân việt,Link Kháng 273 Mới Kháng Treo Auto Về.,kháng 273,link 273,link kháng 273,link kháng 273 mới nhất,tút kháng tài khoản quảng cáo die facebook,kháng tài khoản quảng cáo facebook,kháng 273 auto về,kháng 273 mới,tút kháng 273 mới nhất,cách kháng 273 mới nhất,kháng 273 new,kháng tài khoản quảng cáo 273",146,15412,55,22,15800,87
HofE-rJWfbs,UC7BBBPge1-mYoh0KL4zI6YQ,Nhân Việt Media & Education,2022-06-11 12:00:18+00:00,Cách Đá Thẻ Ra Khỏi BM Die Khi Thẻ Vẫn Nằm Trong Tài Khoản Die Của BM -  TKQCCN Cũng Dùng Được,"Cách Đá Thẻ Ra Khỏi BM Die Khi Thẻ Vẫn Nằm Trong Tài Khoản Die Của BM -  TKQCCN Cũng Dùng Được
Link ADD: https://www.facebook.com/business_payments/?account_id={ID Tài Khoản QC}&wizard_name=ADD_PM
Tham gia làm hội viên của kênh này để được hưởng đặc quyền:
https://www.youtube.com/channel/UC7BBBPge1-mYoh0KL4zI6YQ/join
Bản quyền thuộc: Nhân Việt Media & Education
--------------------------------------------
CÔNG TY TNHH TRUYỀN THÔNG & GIÁO DỤC NHÂN VIỆT

Trụ sở Hải Phòng: 20/222 Phố Trung Lăng - Khu 4 Thị Trấn Tiên Lãng - Huyện Tiên Lãng - Hải Phòng

Chi nhánh Hà Nội: 116 Thịnh Hào 1, Phường Hàng Bột, Quận Đống Đa,  TP. Hà Nội

Hotline: 0964 639 819

Email: cskh@nhanvietmedia.edu.vn

Website: http://nhanvietmedia.com

Website: http://nhanvietmedia.edu.vn
----------------------------------------------------------
nhan viet media su tam,nhan viet media,nhanvietmedia,nhanvietmedia.com,nhanvietmedia.edu.vn,nhân việt,công ty tnhh truyền thông & giáo dục nhân việt,Cách Đá Thẻ Ra Khỏi BM Die Khi Thẻ Vẫn Nằm Trong Tài Khoản Die Của BM,cách đá thẻ facebook,đá thẻ trong bm,đá thẻ trong trình quảng lý bm,cách đá thẻ thanh toán facebook,cách thẻ tài khoản quảng cáo facebook,đá thẻ facebook,gỡ thẻ facebook khỏi tài khoản die,cách đá thẻ trong tài khoản die,tút gỡ thẻ die,gỡ thẻ tkqc",122,9954,29,22,15800,194
pddXmd8r9e0,UC7BBBPge1-mYoh0KL4zI6YQ,Nhân Việt Media & Education,2022-06-15 15:43:25+00:00,Paid  Nợ Là Gì? - Một Chút Kiến Thức Để Hiểu Về Paid Nợ Facebook,"Paid  Nợ Là Gì? - Một Chút Kiến Thức Để Hiểu Về Paid Nợ Facebook 
Tham gia làm hội viên của kênh này để được hưởng đặc quyền:
https://www.youtube.com/channel/UC7BBBPge1-mYoh0KL4zI6YQ/join
Bản quyền thuộc: Nhân Việt Media & Education
--------------------------------------------
CÔNG TY TNHH TRUYỀN THÔNG & GIÁO DỤC NHÂN VIỆT

Trụ sở Hải Phòng: 20/222 Phố Trung Lăng - Khu 4 Thị Trấn Tiên Lãng - Huyện Tiên Lãng - Hải Phòng

Chi nhánh Hà Nội: 116 Thịnh Hào 1, Phường Hàng Bột, Quận Đống Đa,  TP. Hà Nội

Hotline: 0964 639 819

Email: cskh@nhanvietmedia.edu.vn

Website: http://nhanvietmedia.com

Website: http://nhanvietmedia.edu.vn
----------------------------------------------------------
nhan viet media su tam,nhan viet media,nhanvietmedia,nhanvietmedia.com,nhanvietmedia.edu.vn,nhân việt,công ty tnhh truyền thông & giáo dục nhân việt,Paid Nợ Là Gì? - Một Chút Kiến Thức Để Hiểu Về Paid Nợ Facebook,pay nợ facebook,paid nợ facebook,tút pay nợ,thẻ cc,cắm pay nợ facebook,pay nợ facebook là gì,tìm đầu thẻ cc ở đâu,cách tìm thẻ cc,cc là gì,thẻ pay nợ là gì,cách pay nợ facebook,tút pay nợ facebook,pay nợ facebook như thế nào,pay nợ,ngưỡng facebook",255,15152,82,22,15800,782
04EOkZTt5Zc,UC7BBBPge1-mYoh0KL4zI6YQ,Nhân Việt Media & Education,2022-12-26 07:40:07+00:00,Via Die PTTT Mới Và Set Camp Quảng Cáo Facebook Hoạt Động Ngay,"Via Die PTTT Mới Và Set Camp Quảng Cáo Facebook Hoạt Động Ngay
Tham gia làm hội viên của kênh này để được hưởng đặc quyền:
https://www.youtube.com/channel/UC7BBBPge1-mYoh0KL4zI6YQ/join
Bản quyền thuộc: Nhân Việt Media & Education
--------------------------------------------
CÔNG TY TNHH TRUYỀN THÔNG & GIÁO DỤC NHÂN VIỆT

Trụ sở Hải Phòng: 20/222 Phố Trung Lăng - Khu 4 Thị Trấn Tiên Lãng - Huyện Tiên Lãng - Hải Phòng

Chi nhánh Hà Nội: 116 Thịnh Hào 1, Phường Hàng Bột, Quận Đống Đa,  TP. Hà Nội

Hotline: 0964 639 819

Email: cskh@nhanvietmedia.edu.vn

Website: http://nhanvietmedia.com

Website: http://nhanvietmedia.edu.vn
----------------------------------------------------------
nhan viet media su tam,nhan viet media,nhanvietmedia,nhanvietmedia.com,nhanvietmedia.edu.vn,nhân việt,công ty tnhh truyền thông & giáo dục nhân việt,via die pttt,via die phương thức thanh toán,via die pttt là gì,via die phương thức thanh toán là gì,via die thanh toán,xét duyệt quảng cáo nhanh,cách set camp hoạt động nhanh,tút xét duyệt quảng cáo nhanh,cách set camp hoạt động quảng cáo nhanh,cách set xét duyệt quảng cáo nhanh,tút via die pttt,cách làm via die pttt",42,1853,19,22,15800,61
cJ4xlKeDOWw,UCSLCRl9oriS5EnS4x0jcBHA,DOWNTOWN Education,2023-02-28 20:19:31+00:00,DownTown,,225,3358,13,27,19200,61
Cs3kVerhf34,UCSLCRl9oriS5EnS4x0jcBHA,DOWNTOWN Education,2020-04-06 06:31:02+00:00,Differentiation | 2sec mathophobia,"differentiation = derivative
لتانيه ثانوى واولى جامعه 


whatsapp | 01099340850

facebook| https://www.facebook.com/profile.php?id=1378737780&fref=search&__tn__=%2Cd%3C-R&eid=ARBRCAOMSQ2dhUVJigFoxILcb0CySFAC6vJ8w6w5B1sdzIkiTLt6caEpau_Db8h1bRWe7FgFVogofn7r

instagram | https://www.instagram.com/mr_m7md_5edr/?hl=en",168,3175,11,27,19200,1050
GJ__cQz5vFg,UCSLCRl9oriS5EnS4x0jcBHA,DOWNTOWN Education,2020-04-03 10:16:01+00:00,Determinant ||1sec mathophobia,"درس determinant 
اولى ثانوى الدررس الرابع فى الجبر 

math
mathophobia 
mr|tito

whatsapp | 01099340850

facebook| https://www.facebook.com/profile.php?id=1378737780&fref=search&__tn__=%2Cd%3C-R&eid=ARBRCAOMSQ2dhUVJigFoxILcb0CySFAC6vJ8w6w5B1sdzIkiTLt6caEpau_Db8h1bRWe7FgFVogofn7r

instagram | https://www.instagram.com/mr_m7md_5edr/?hl=en",146,4064,8,27,19200,1142
MUKK5D97H4A,UCSLCRl9oriS5EnS4x0jcBHA,DOWNTOWN Education,2023-03-09 13:55:04+00:00,"Scalars , vectors and directed line segment |senior 1 | geometry |مستر محمد خضر","شرح اول درس geometry 
Scalars,vectors and directed line segment 
Second term

#Math #senior1 #Mohamed_khedr #downtown 
ماث أولى ثانوي
math for senior 1

#math


whatsapp | 01099340850
telegram | https://t.me/+jmJa9-bOFuQyMmJk
facebook| https://www.facebook.com/profile.php?id=1378737780
instagram | https://www.instagram.com/mr_m7md_5edr/?hl=en",164,3158,13,27,19200,982
ge5Stb3ZkHA,UCSLCRl9oriS5EnS4x0jcBHA,DOWNTOWN Education,2023-04-07 11:44:49+00:00,ازاي احل علي unit 2 / المراجعة النهائية انجليزي تالته ثانوي ٢٠٢٣,Unit 2 في نقاط مهمة جدا جدا جدا,38,628,3,27,19200,1828
OtJ8lyvD8M4,UCsHKoGQNWBlRJ0sDRcNpc1A,Akira Education - Học tiếng Nhật thật thú vị,2018-05-22 13:00:04+00:00,Kanji N5 | Học Kanji qua bộ thủ chữ : Nhật (日) | Akira Education,"Series học kanji tiếng nhật qua bộ thủ cơ bản đã quay lại rồi đây các bạn ơi !!!
Hôm nay, hãy cùng Phương Liên sensei học các chữ kanji cơ bản có bao gồm bộ Nhật (日) !
Đặt mua bộ flashcard kanji ""độc quyền"" từ Akira tại đây nhé : http://bit.ly/flashcard100kanji
Và đừng quên comment để trả lời câu hỏi ở cuối video nhé!
-------------------------
Các em cũng đừng quên đăng ký kênh Youtube của Akira để xem nhiều video tiếng Nhật bổ ích nhé: https://www.youtube.com/channel/UCsHKoGQNWBlRJ0sDRcNpc1A?sub_confirmation=1 

Theo dõi các video học chữ kanji tiếng Nhật tại: 
https://www.youtube.com/watch?v=sWYVNYg5w-s&list=PLVPBw0EQUxH7rKe4kHwdk93WtrmrGgCsE

Cùng tự học từ vựng theo chủ đề:
https://www.youtube.com/watch?v=H1MugvricZI&list=PLVPBw0EQUxH5VHApLp43Cwp8jnBA0m4m0

---------------------------------
Các kênh khác của Akira:
- Facebook: 
+ Wow Japanese - Phiêu cùng tiếng Nhật: https://www.facebook.com/WOW.Japanese
+ Học tiếng Nhật cùng Akira: https://www.facebook.com/hoctiengnhat.akira/

- Website: 
+ http://akira.edu.vn/
+ https://akira.edu.vn/hoc-tieng-nhat-online/

Chúc các bạn tự học hiệu quả nhé ^^

© Bản quyền video thuộc về Akira Education",363,26846,26,27,128000,216
-2cZ4X6JlMM,UCsHKoGQNWBlRJ0sDRcNpc1A,Akira Education - Học tiếng Nhật thật thú vị,2017-04-24 10:26:41+00:00,Trường Âm Trong Tiếng Nhật - Tiếng Nhật Cơ Bản - Học Tiếng Nhật Online - Akira Education,"Tìm hiểu về trường âm trong tiếng Nhật cùng Liên sensei và Akira
ĐĂNG KÝ KÊNH YOUTUBE CỦA AKIRA ĐỂ XEM NHIỀU VIDEO HỌC TIẾNG NHẬT HƠN NHÉ:  https://www.youtube.com/c/AkiraEduVn-Akira?sub_confirmation=1
--
Website học Hiragana và Katakana miễn phí: https://mochidemy.com/kana/
--
Theo dõi các video học tiếng Nhật cơ bản tại: 
https://www.youtube.com/playlist?list=PLVPBw0EQUxH5yEQ079utO3PU8H0qxi6TY

Cùng học từ vựng theo giáo trình Mina no Nihongo:
https://www.youtube.com/playlist?list=PLVPBw0EQUxH65ahUySebTLeiGXmALzdUc

Các kênh khác của Akira: 
- Wow Japanese - Phiêu cùng tiếng Nhật: https://www.facebook.com/WOW.Japanese 
- Học tiếng Nhật cùng Akira: https://www.facebook.com/hoctiengnhat.akira",1908,124459,91,27,128000,197
O719aQKj_fE,UCsHKoGQNWBlRJ0sDRcNpc1A,Akira Education - Học tiếng Nhật thật thú vị,2018-04-26 14:00:04+00:00,Kanji N5 | Học Kanji qua bộ thủ : chữ Nhân ( 人 ) | Akira Education,"Series Kanji đã quay trở lại rồi nè các bạn ơi!!!
Các bạn có thích cách học Kanji qua các bộ thủ cơ bản  không?
Hãy comment thêm các chữ Kanji các bạn muốn học và đừng quên trả lời câu hỏi của Ngọc ở cuối video nhé! 
------------------------------
Các em cũng đừng quên đăng ký kênh Youtube của Akira để xem nhiều video tiếng Nhật bổ ích nhé: https://www.youtube.com/channel/UCsHKoGQNWBlRJ0sDRcNpc1A?sub_confirmation=1 

Theo dõi các video luyện nghe tiếng Nhật tại: 
https://www.youtube.com/playlist?list=PLVPBw0EQUxH6Wu3JstR1mgZidN6eHFAl3

Cùng tự học từ vựng theo giáo trình Minna no Nihongo:
https://www.youtube.com/playlist?list=PLVPBw0EQUxH65ahUySebTLeiGXmALzdUc

---------------------------------
Các kênh khác của Akira:
- Facebook: 
+ Wow Japanese - Phiêu cùng tiếng Nhật: https://www.facebook.com/WOW.Japanese
+ Học tiếng Nhật cùng Akira: https://www.facebook.com/hoctiengnhat.akira/

- Youtube văn hóa Nhật Bản của Akira: 
+ Wow Japanese: https://www.youtube.com/user/WowJapanese

- Website: http://akira.edu.vn/

Chúc các bạn tự học hiệu quả nhé ^^

© Bản quyền video thuộc về Akira Education",220,19966,48,27,128000,184
d2HzKp-N0gE,UCsHKoGQNWBlRJ0sDRcNpc1A,Akira Education - Học tiếng Nhật thật thú vị,2017-12-07 14:00:03+00:00,Phương pháp cải thiện trình độ nghe tiếng Nhật tốt nhất: Shadowing,"Cách cải thiện trình độ nghe tiếng Nhật hiệu quả nhất và phương pháp tự luyện nghe tiếng Nhật tại nhà sẽ được Akira bật mí trong video lần này. Cùng theo dõi nhé!

Các em cũng đừng quên đăng ký kênh Youtube của Akira để xem nhiều video tiếng Nhật bổ ích nhé: https://goo.gl/iQPP6y

Theo dõi các video tự học tiếng Nhật cơ bản tại: 
https://www.youtube.com/playlist?list=PLVPBw0EQUxH5yEQ079utO3PU8H0qxi6TY

Cùng tự học từ vựng theo giáo trình Minna no Nihongo:
https://www.youtube.com/playlist?list=PLVPBw0EQUxH65ahUySebTLeiGXmALzdUc

---------------------------------
Các kênh khác của Akira:
- Facebook: 
+ Wow Japanese - Phiêu cùng tiếng Nhật: https://www.facebook.com/WOW.Japanese
+ Học tiếng Nhật cùng Akira: https://www.facebook.com/hoctiengnhat...

- Youtube văn hóa Nhật Bản của Akira: 
+ Wow Japanese: https://www.youtube.com/user/WowJapanese

- Website: http://akira.edu.vn/

Chúc các bạn tự học hiệu quả nhé ^^

© Bản quyền video thuộc về Akira Education",385,34493,31,27,128000,152
H1MugvricZI,UCsHKoGQNWBlRJ0sDRcNpc1A,Akira Education - Học tiếng Nhật thật thú vị,2018-01-18 14:00:02+00:00,Học từ vựng tiếng Nhật theo kiểu Do Thái | Tự học từ vựng tiếng Nhật cơ bản,"Bí quyết tự học từ vựng tiếng Nhật mới nè: Học theo kiểu Do Thái! Tại sao ư? Xem video để biết ngay nhé!


Các em cũng đừng quên đăng ký kênh Youtube của Akira để xem nhiều video tiếng Nhật bổ ích nhé: https://www.youtube.com/channel/UCsHKoGQNWBlRJ0sDRcNpc1A?sub_confirmation=1 

Theo dõi các video luyện nghe tiếng Nhật tại: 
https://www.youtube.com/playlist?list=PLVPBw0EQUxH6Wu3JstR1mgZidN6eHFAl3

Cùng tự học từ vựng theo giáo trình Minna no Nihongo:
https://www.youtube.com/playlist?list=PLVPBw0EQUxH65ahUySebTLeiGXmALzdUc

---------------------------------
Các kênh khác của Akira:
- Facebook: 
+ Wow Japanese - Phiêu cùng tiếng Nhật: https://www.facebook.com/WOW.Japanese
+ Học tiếng Nhật cùng Akira: https://www.facebook.com/hoctiengnhat.akira/

- Youtube văn hóa Nhật Bản của Akira: 
+ Wow Japanese: https://www.youtube.com/user/WowJapanese

- Website: http://akira.edu.vn/

Chúc các bạn tự học hiệu quả nhé ^^

© Bản quyền video thuộc về Akira Education",367,18318,35,27,128000,138
IjXaWjV6p4M,UCDDVC3gnjn8Z3YZVkZcV2jg,UNIMATES Education Vietnam,2020-02-12 08:30:00+00:00,Bên trong trường Phillips Andover - trường trung học tốt nhất nước Mỹ,"Học viện Phillips Andover được đánh giá là một trong những trường trung học tốt nhất nước Mỹ, có nhiều nhà lãnh đạo nổi tiếng từng theo học.",1,59,0,22,2270,205
Ao4SeEfWs2M,UCDDVC3gnjn8Z3YZVkZcV2jg,UNIMATES Education Vietnam,2022-02-15 09:34:04+00:00,Du học Thạc sỹ ở tuổi 30 - Tôi đã đến University of Tasmania,"Chia sẻ của Bạn Duy Phạm - Vừa trúng tuyển chương trình Thạc sỹ tại Đại học University of Tasmania và được cấp VISA Du học Úc dù ở độ tuổi ngoài 30 và ngay trong mùa dịch. Tất cả nhờ một kế hoạch du học rõ ràng và hiện thực.
Bạn Duy Phạm và cố vấn của mình tại UNIMATES đã cùng lập một kế hoạch từ a-z cho những hoạch định của Duy trên nước Úc
UNIMATES hân hạnh được đồng hành cùng Duy trong hành trình bước sang một trang mới trong kế hoạch phát triển cá nhân của mình và chúc Duy luôn thành công. 
UNIMATES Education - Đại diện tuyển sinh chính thức của các trường trung học, đại học tại Mỹ, Úc, Canada, châu Âu.
📞 Hotline: 0981 646 826
📧 Email: duhoc@unimates.edu.vn
📺 Website: unimates.edu.vn",28,624,0,27,2270,102
